total,avg
457.27374172210693,45.727374172210695
107.73682188987732,10.773682188987731
82.25549292564392,8.225549292564391
116.57375884056091,11.65737588405609
160.66472244262695,16.066472244262695
278.1156737804413,27.811567378044128
34.89515042304993,3.4895150423049928
73.20842814445496,7.320842814445496
120.23200130462646,12.023200130462646
596.8987467288971,59.68987467288971
